STNAME,CTYNAME,STCODE,CTYCODE,year,cases
Mississippi,Madison County,28,89,Cases2002,0
Mississippi,Marion County,28,91,Cases2002,0
Mississippi,Marshall County,28,93,Cases2002,1
Mississippi,Monroe County,28,95,Cases2002,0
Mississippi,Montgomery County,28,97,Cases2002,0
Mississippi,Neshoba County,28,99,Cases2002,0
Mississippi,Newton County,28,101,Cases2002,0
Mississippi,Noxubee County,28,103,Cases2002,0
Mississippi,Oktibbeha County,28,105,Cases2002,0
Mississippi,Panola County,28,107,Cases2002,0
Mississippi,Pearl River County,28,109,Cases2002,0
Mississippi,Perry County,28,111,Cases2002,0
Mississippi,Pike County,28,113,Cases2002,0
Mississippi,Pontotoc County,28,115,Cases2002,0
Mississippi,Prentiss County,28,117,Cases2002,0
Mississippi,Quitman County,28,119,Cases2002,1
Mississippi,Rankin County,28,121,Cases2002,0
Mississippi,Scott County,28,123,Cases2002,0
Mississippi,Sharkey County,28,125,Cases2002,0
Mississippi,Simpson County,28,127,Cases2002,0
Mississippi,Smith County,28,129,Cases2002,0
Mississippi,Stone County,28,131,Cases2002,0
Mississippi,Sunflower County,28,133,Cases2002,0
Mississippi,Tallahatchie County,28,135,Cases2002,0
Mississippi,Tate County,28,137,Cases2002,0
Mississippi,Tippah County,28,139,Cases2002,0
Mississippi,Tishomingo County,28,141,Cases2002,0
Mississippi,Tunica County,28,143,Cases2002,0
Mississippi,Union County,28,145,Cases2002,0
Mississippi,Walthall County,28,147,Cases2002,0
Mississippi,Warren County,28,149,Cases2002,0
Mississippi,Washington County,28,151,Cases2002,0
Mississippi,Wayne County,28,153,Cases2002,0
Mississippi,Webster County,28,155,Cases2002,0
Mississippi,Wilkinson County,28,157,Cases2002,0
Mississippi,Winston County,28,159,Cases2002,0
Mississippi,Yalobusha County,28,161,Cases2002,0
Mississippi,Yazoo County,28,163,Cases2002,0
Mississippi,Mississippi,28,999,Cases2002,0
Missouri,Adair County,29,1,Cases2002,0
Missouri,Andrew County,29,3,Cases2002,0
Missouri,Atchison County,29,5,Cases2002,0
Missouri,Audrain County,29,7,Cases2002,0
Missouri,Barry County,29,9,Cases2002,2
Missouri,Barton County,29,11,Cases2002,0
Missouri,Bates County,29,13,Cases2002,0
Missouri,Benton County,29,15,Cases2002,1
Missouri,Bollinger County,29,17,Cases2002,1
Missouri,Boone County,29,19,Cases2002,1
Missouri,Buchanan County,29,21,Cases2002,0
Missouri,Butler County,29,23,Cases2002,0
Missouri,Caldwell County,29,25,Cases2002,0
Missouri,Callaway County,29,27,Cases2002,1
Missouri,Camden County,29,29,Cases2002,1
Missouri,Cape Girardeau County,29,31,Cases2002,0
Missouri,Carroll County,29,33,Cases2002,0
Missouri,Carter County,29,35,Cases2002,0
Missouri,Cass County,29,37,Cases2002,1
Missouri,Cedar County,29,39,Cases2002,0
Missouri,Chariton County,29,41,Cases2002,0
Missouri,Christian County,29,43,Cases2002,0
Missouri,Clark County,29,45,Cases2002,0
Missouri,Clay County,29,47,Cases2002,0
Missouri,Clinton County,29,49,Cases2002,0
Missouri,Cole County,29,51,Cases2002,0
Missouri,Cooper County,29,53,Cases2002,0
Missouri,Crawford County,29,55,Cases2002,0
Missouri,Dade County,29,57,Cases2002,0
Missouri,Dallas County,29,59,Cases2002,0
Missouri,Daviess County,29,61,Cases2002,0
Missouri,DeKalb County,29,63,Cases2002,0
Missouri,Dent County,29,65,Cases2002,1
Missouri,Douglas County,29,67,Cases2002,0
Missouri,Dunklin County,29,69,Cases2002,0
Missouri,Franklin County,29,71,Cases2002,1
Missouri,Gasconade County,29,73,Cases2002,0
Missouri,Gentry County,29,75,Cases2002,0
Missouri,Greene County,29,77,Cases2002,1
Missouri,Grundy County,29,79,Cases2002,0
Missouri,Harrison County,29,81,Cases2002,0
Missouri,Henry County,29,83,Cases2002,0
Missouri,Hickory County,29,85,Cases2002,0
Missouri,Holt County,29,87,Cases2002,0
Missouri,Howard County,29,89,Cases2002,0
Missouri,Howell County,29,91,Cases2002,0
Missouri,Iron County,29,93,Cases2002,0
Missouri,Jackson County,29,95,Cases2002,3
Missouri,Jasper County,29,97,Cases2002,1
Missouri,Jefferson County,29,99,Cases2002,4
Missouri,Johnson County,29,101,Cases2002,0
Missouri,Knox County,29,103,Cases2002,0
Missouri,Laclede County,29,105,Cases2002,0
Missouri,Lafayette County,29,107,Cases2002,0
Missouri,Lawrence County,29,109,Cases2002,0
Missouri,Lewis County,29,111,Cases2002,0
Missouri,Lincoln County,29,113,Cases2002,1
Missouri,Linn County,29,115,Cases2002,1
Missouri,Livingston County,29,117,Cases2002,0
Missouri,McDonald County,29,119,Cases2002,1
Missouri,Macon County,29,121,Cases2002,0
Missouri,Madison County,29,123,Cases2002,0
Missouri,Maries County,29,125,Cases2002,0
Missouri,Marion County,29,127,Cases2002,0
Missouri,Mercer County,29,129,Cases2002,1
Missouri,Miller County,29,131,Cases2002,0
Missouri,Mississippi County,29,133,Cases2002,0
Missouri,Moniteau County,29,135,Cases2002,0
Missouri,Monroe County,29,137,Cases2002,0
Missouri,Montgomery County,29,139,Cases2002,0
Missouri,Morgan County,29,141,Cases2002,0
Missouri,New Madrid County,29,143,Cases2002,0
Missouri,Newton County,29,145,Cases2002,0
Missouri,Nodaway County,29,147,Cases2002,0
Missouri,Oregon County,29,149,Cases2002,0
Missouri,Osage County,29,151,Cases2002,0
Missouri,Ozark County,29,153,Cases2002,0
Missouri,Pemiscot County,29,155,Cases2002,0
Missouri,Perry County,29,157,Cases2002,0
Missouri,Pettis County,29,159,Cases2002,0
Missouri,Phelps County,29,161,Cases2002,1
Missouri,Pike County,29,163,Cases2002,0
Missouri,Platte County,29,165,Cases2002,0
Missouri,Polk County,29,167,Cases2002,0
Missouri,Pulaski County,29,169,Cases2002,0
Missouri,Putnam County,29,171,Cases2002,0
Missouri,Ralls County,29,173,Cases2002,0
Missouri,Randolph County,29,175,Cases2002,0
Missouri,Ray County,29,177,Cases2002,0
Missouri,Reynolds County,29,179,Cases2002,0
Missouri,Ripley County,29,181,Cases2002,0
Missouri,St. Charles County,29,183,Cases2002,4
Missouri,St. Clair County,29,185,Cases2002,1
Missouri,Ste. Genevieve County,29,186,Cases2002,0
Missouri,St. Francois County,29,187,Cases2002,0
Missouri,St. Louis County,29,189,Cases2002,3
Missouri,Saline County,29,195,Cases2002,0
Missouri,Schuyler County,29,197,Cases2002,0
Missouri,Scotland County,29,199,Cases2002,0
Missouri,Scott County,29,201,Cases2002,0
Missouri,Shannon County,29,203,Cases2002,0
Missouri,Shelby County,29,205,Cases2002,0
Missouri,Stoddard County,29,207,Cases2002,0
Missouri,Stone County,29,209,Cases2002,1
Missouri,Sullivan County,29,211,Cases2002,0
Missouri,Taney County,29,213,Cases2002,7
Missouri,Texas County,29,215,Cases2002,0
Missouri,Vernon County,29,217,Cases2002,0
Missouri,Warren County,29,219,Cases2002,0
Missouri,Washington County,29,221,Cases2002,0
Missouri,Wayne County,29,223,Cases2002,0
Missouri,Webster County,29,225,Cases2002,0
Missouri,Worth County,29,227,Cases2002,0
Missouri,Wright County,29,229,Cases2002,1
Missouri,St. Louis city,29,510,Cases2002,0
Missouri,Missouri,29,999,Cases2002,0
Montana,Beaverhead County,30,1,Cases2002,0
Montana,Big Horn County,30,3,Cases2002,0
Montana,Blaine County,30,5,Cases2002,0
Montana,Broadwater County,30,7,Cases2002,0
Montana,Carbon County,30,9,Cases2002,0
Montana,Carter County,30,11,Cases2002,0
Montana,Cascade County,30,13,Cases2002,0
Montana,Chouteau County,30,15,Cases2002,0
Montana,Custer County,30,17,Cases2002,0
Montana,Daniels County,30,19,Cases2002,0
Montana,Dawson County,30,21,Cases2002,0
Montana,Deer Lodge County,30,23,Cases2002,0
Montana,Fallon County,30,25,Cases2002,0
Montana,Fergus County,30,27,Cases2002,0
Montana,Flathead County,30,29,Cases2002,0
Montana,Gallatin County,30,31,Cases2002,0
Montana,Garfield County,30,33,Cases2002,0
Montana,Glacier County,30,35,Cases2002,0
Montana,Golden Valley County,30,37,Cases2002,0
Montana,Granite County,30,39,Cases2002,0
Montana,Hill County,30,41,Cases2002,0
Montana,Jefferson County,30,43,Cases2002,0
Montana,Judith Basin County,30,45,Cases2002,0
Montana,Lake County,30,47,Cases2002,0
Montana,Lewis and Clark County,30,49,Cases2002,0
Montana,Liberty County,30,51,Cases2002,0
Montana,Lincoln County,30,53,Cases2002,0
Montana,McCone County,30,55,Cases2002,0
Montana,Madison County,30,57,Cases2002,0
Montana,Meagher County,30,59,Cases2002,0
Montana,Mineral County,30,61,Cases2002,0
Montana,Missoula County,30,63,Cases2002,0
Montana,Musselshell County,30,65,Cases2002,0
Montana,Park County,30,67,Cases2002,0
Montana,Petroleum County,30,69,Cases2002,0
Montana,Phillips County,30,71,Cases2002,0
Montana,Pondera County,30,73,Cases2002,0
Montana,Powder River County,30,75,Cases2002,0
Montana,Powell County,30,77,Cases2002,0
Montana,Prairie County,30,79,Cases2002,0
Montana,Ravalli County,30,81,Cases2002,0
Montana,Richland County,30,83,Cases2002,0
Montana,Roosevelt County,30,85,Cases2002,0
Montana,Rosebud County,30,87,Cases2002,0
Montana,Sanders County,30,89,Cases2002,0
Montana,Sheridan County,30,91,Cases2002,0
Montana,Silver Bow County,30,93,Cases2002,0
Montana,Stillwater County,30,95,Cases2002,0
Montana,Sweet Grass County,30,97,Cases2002,0
Montana,Teton County,30,99,Cases2002,0
Montana,Toole County,30,101,Cases2002,0
Montana,Treasure County,30,103,Cases2002,0
Montana,Valley County,30,105,Cases2002,0
Montana,Wheatland County,30,107,Cases2002,0
Montana,Wibaux County,30,109,Cases2002,0
Montana,Yellowstone County,30,111,Cases2002,0
Montana,Montana,30,999,Cases2002,0
Nebraska,Adams County,31,1,Cases2002,0
Nebraska,Antelope County,31,3,Cases2002,0
Nebraska,Arthur County,31,5,Cases2002,0
Nebraska,Banner County,31,7,Cases2002,0
Nebraska,Blaine County,31,9,Cases2002,0
Nebraska,Boone County,31,11,Cases2002,0
Nebraska,Box Butte County,31,13,Cases2002,0
Nebraska,Boyd County,31,15,Cases2002,0
Nebraska,Brown County,31,17,Cases2002,0
Nebraska,Buffalo County,31,19,Cases2002,0
Nebraska,Burt County,31,21,Cases2002,0
Nebraska,Butler County,31,23,Cases2002,0
Nebraska,Cass County,31,25,Cases2002,0
Nebraska,Cedar County,31,27,Cases2002,0
Nebraska,Chase County,31,29,Cases2002,0
Nebraska,Cherry County,31,31,Cases2002,0
Nebraska,Cheyenne County,31,33,Cases2002,0
Nebraska,Clay County,31,35,Cases2002,0
Nebraska,Colfax County,31,37,Cases2002,0
Nebraska,Cuming County,31,39,Cases2002,0
Nebraska,Custer County,31,41,Cases2002,0
Nebraska,Dakota County,31,43,Cases2002,0
Nebraska,Dawes County,31,45,Cases2002,0
Nebraska,Dawson County,31,47,Cases2002,0
Nebraska,Deuel County,31,49,Cases2002,0
Nebraska,Dixon County,31,51,Cases2002,0
Nebraska,Dodge County,31,53,Cases2002,0
Nebraska,Douglas County,31,55,Cases2002,3
Nebraska,Dundy County,31,57,Cases2002,0
Nebraska,Fillmore County,31,59,Cases2002,0
Nebraska,Franklin County,31,61,Cases2002,0
Nebraska,Frontier County,31,63,Cases2002,0
Nebraska,Furnas County,31,65,Cases2002,0
Nebraska,Gage County,31,67,Cases2002,0
Nebraska,Garden County,31,69,Cases2002,0
Nebraska,Garfield County,31,71,Cases2002,0
Nebraska,Gosper County,31,73,Cases2002,0
Nebraska,Grant County,31,75,Cases2002,0
Nebraska,Greeley County,31,77,Cases2002,0
Nebraska,Hall County,31,79,Cases2002,1
Nebraska,Hamilton County,31,81,Cases2002,0
Nebraska,Harlan County,31,83,Cases2002,0
Nebraska,Hayes County,31,85,Cases2002,0
Nebraska,Hitchcock County,31,87,Cases2002,0
Nebraska,Holt County,31,89,Cases2002,0
Nebraska,Hooker County,31,91,Cases2002,0
Nebraska,Howard County,31,93,Cases2002,0
Nebraska,Jefferson County,31,95,Cases2002,0
Nebraska,Johnson County,31,97,Cases2002,0
Nebraska,Kearney County,31,99,Cases2002,0
Nebraska,Keith County,31,101,Cases2002,0
Nebraska,Keya Paha County,31,103,Cases2002,0
Nebraska,Kimball County,31,105,Cases2002,0
Nebraska,Knox County,31,107,Cases2002,0
Nebraska,Lancaster County,31,109,Cases2002,1
Nebraska,Lincoln County,31,111,Cases2002,0
Nebraska,Logan County,31,113,Cases2002,0
Nebraska,Loup County,31,115,Cases2002,0
Nebraska,McPherson County,31,117,Cases2002,0
Nebraska,Madison County,31,119,Cases2002,0
Nebraska,Merrick County,31,121,Cases2002,0
Nebraska,Morrill County,31,123,Cases2002,0
Nebraska,Nance County,31,125,Cases2002,0
Nebraska,Nemaha County,31,127,Cases2002,0
Nebraska,Nuckolls County,31,129,Cases2002,0
Nebraska,Otoe County,31,131,Cases2002,0
Nebraska,Pawnee County,31,133,Cases2002,0
Nebraska,Perkins County,31,135,Cases2002,0
Nebraska,Phelps County,31,137,Cases2002,0
Nebraska,Pierce County,31,139,Cases2002,0
Nebraska,Platte County,31,141,Cases2002,0
Nebraska,Polk County,31,143,Cases2002,0
Nebraska,Red Willow County,31,145,Cases2002,0
Nebraska,Richardson County,31,147,Cases2002,0
Nebraska,Rock County,31,149,Cases2002,0
Nebraska,Saline County,31,151,Cases2002,0
Nebraska,Sarpy County,31,153,Cases2002,1
Nebraska,Saunders County,31,155,Cases2002,0
Nebraska,Scotts Bluff County,31,157,Cases2002,0
Nebraska,Seward County,31,159,Cases2002,0
Nebraska,Sheridan County,31,161,Cases2002,0
Nebraska,Sherman County,31,163,Cases2002,0
Nebraska,Sioux County,31,165,Cases2002,0
Nebraska,Stanton County,31,167,Cases2002,0
Nebraska,Thayer County,31,169,Cases2002,0
Nebraska,Thomas County,31,171,Cases2002,0
Nebraska,Thurston County,31,173,Cases2002,0
Nebraska,Valley County,31,175,Cases2002,0
Nebraska,Washington County,31,177,Cases2002,0
Nebraska,Wayne County,31,179,Cases2002,0
Nebraska,Webster County,31,181,Cases2002,0
Nebraska,Wheeler County,31,183,Cases2002,0
Nebraska,York County,31,185,Cases2002,0
Nebraska,Nebraska,31,999,Cases2002,0
Nevada,Churchill County,32,1,Cases2002,0
Nevada,Clark County,32,3,Cases2002,1
Nevada,Douglas County,32,5,Cases2002,0
Nevada,Elko County,32,7,Cases2002,0
Nevada,Esmeralda County,32,9,Cases2002,0
Nevada,Eureka County,32,11,Cases2002,0
Nevada,Humboldt County,32,13,Cases2002,0
Nevada,Lander County,32,15,Cases2002,0
Nevada,Lincoln County,32,17,Cases2002,0
Nevada,Lyon County,32,19,Cases2002,0
Nevada,Mineral County,32,21,Cases2002,0
Nevada,Nye County,32,23,Cases2002,0
Nevada,Pershing County,32,27,Cases2002,0
Nevada,Storey County,32,29,Cases2002,0
Nevada,Washoe County,32,31,Cases2002,1
Nevada,White Pine County,32,33,Cases2002,0
Nevada,Carson City,32,510,Cases2002,0
Nevada,Nevada,32,999,Cases2002,0
New Hampshire,Belknap County,33,1,Cases2002,6
New Hampshire,Carroll County,33,3,Cases2002,9
New Hampshire,Cheshire County,33,5,Cases2002,5
New Hampshire,Coos County,33,7,Cases2002,1
New Hampshire,Grafton County,33,9,Cases2002,2
New Hampshire,Hillsborough County,33,11,Cases2002,36
New Hampshire,Merrimack County,33,13,Cases2002,13
New Hampshire,Rockingham County,33,15,Cases2002,115
New Hampshire,Strafford County,33,17,Cases2002,73
New Hampshire,Sullivan County,33,19,Cases2002,1
New Hampshire,New Hampshire,33,999,Cases2002,0
New Jersey,Atlantic County,34,1,Cases2002,74
New Jersey,Bergen County,34,3,Cases2002,127
New Jersey,Burlington County,34,5,Cases2002,20
New Jersey,Camden County,34,7,Cases2002,12
New Jersey,Cape May County,34,9,Cases2002,7
New Jersey,Cumberland County,34,11,Cases2002,17
New Jersey,Essex County,34,13,Cases2002,84
New Jersey,Gloucester County,34,15,Cases2002,55
New Jersey,Hudson County,34,17,Cases2002,9
New Jersey,Hunterdon County,34,19,Cases2002,412
New Jersey,Mercer County,34,21,Cases2002,32
New Jersey,Middlesex County,34,23,Cases2002,134
New Jersey,Monmouth County,34,25,Cases2002,167
New Jersey,Morris County,34,27,Cases2002,398
New Jersey,Ocean County,34,29,Cases2002,126
New Jersey,Passaic County,34,31,Cases2002,35
New Jersey,Salem County,34,33,Cases2002,21
New Jersey,Somerset County,34,35,Cases2002,128
New Jersey,Sussex County,34,37,Cases2002,262
New Jersey,Union County,34,39,Cases2002,33
New Jersey,Warren County,34,41,Cases2002,195
New Jersey,New Jersey,34,999,Cases2002,1
New Mexico,Bernalillo County,35,1,Cases2002,0
New Mexico,Catron County,35,3,Cases2002,0
New Mexico,Chaves County,35,5,Cases2002,0
New Mexico,Cibola County,35,6,Cases2002,0
New Mexico,Colfax County,35,7,Cases2002,0
New Mexico,Curry County,35,9,Cases2002,0
New Mexico,De Baca County,35,11,Cases2002,0
New Mexico,Do¤a Ana County,35,13,Cases2002,0
New Mexico,Eddy County,35,15,Cases2002,0
New Mexico,Grant County,35,17,Cases2002,0
New Mexico,Guadalupe County,35,19,Cases2002,0
New Mexico,Harding County,35,21,Cases2002,0
New Mexico,Hidalgo County,35,23,Cases2002,0
New Mexico,Lea County,35,25,Cases2002,0
New Mexico,Lincoln County,35,27,Cases2002,0
New Mexico,Los Alamos County,35,28,Cases2002,0
New Mexico,Luna County,35,29,Cases2002,0
New Mexico,McKinley County,35,31,Cases2002,1
New Mexico,Mora County,35,33,Cases2002,0
New Mexico,Otero County,35,35,Cases2002,0
New Mexico,Quay County,35,37,Cases2002,0
New Mexico,Rio Arriba County,35,39,Cases2002,0
New Mexico,Roosevelt County,35,41,Cases2002,0
New Mexico,Sandoval County,35,43,Cases2002,0
New Mexico,San Juan County,35,45,Cases2002,0
New Mexico,San Miguel County,35,47,Cases2002,0
New Mexico,Santa Fe County,35,49,Cases2002,0
New Mexico,Sierra County,35,51,Cases2002,0
New Mexico,Socorro County,35,53,Cases2002,0
New Mexico,Taos County,35,55,Cases2002,0
New Mexico,Torrance County,35,57,Cases2002,0
New Mexico,Union County,35,59,Cases2002,0
New Mexico,Valencia County,35,61,Cases2002,0
New Mexico,New Mexico,35,999,Cases2002,0
New York,Albany County,36,1,Cases2002,165
New York,Allegany County,36,3,Cases2002,1
New York,Bronx County,36,5,Cases2002,9
New York,Broome County,36,7,Cases2002,1
New York,Cattaraugus County,36,9,Cases2002,0
New York,Cayuga County,36,11,Cases2002,1
New York,Chautauqua County,36,13,Cases2002,0
New York,Chemung County,36,15,Cases2002,1
New York,Chenango County,36,17,Cases2002,2
New York,Clinton County,36,19,Cases2002,2
New York,Columbia County,36,21,Cases2002,999
New York,Cortland County,36,23,Cases2002,0
New York,Delaware County,36,25,Cases2002,2
New York,Dutchess County,36,27,Cases2002,1720
New York,Erie County,36,29,Cases2002,4
New York,Essex County,36,31,Cases2002,2
New York,Franklin County,36,33,Cases2002,3
New York,Fulton County,36,35,Cases2002,0
New York,Genesee County,36,37,Cases2002,0
New York,Greene County,36,39,Cases2002,179
New York,Hamilton County,36,41,Cases2002,0
New York,Herkimer County,36,43,Cases2002,3
New York,Jefferson County,36,45,Cases2002,7
New York,Kings County,36,47,Cases2002,13
New York,Lewis County,36,49,Cases2002,0
New York,Livingston County,36,51,Cases2002,1
New York,Madison County,36,53,Cases2002,5
New York,Monroe County,36,55,Cases2002,4
New York,Montgomery County,36,57,Cases2002,1
New York,Nassau County,36,59,Cases2002,82
New York,New York County,36,61,Cases2002,23
New York,Niagara County,36,63,Cases2002,1
New York,Oneida County,36,65,Cases2002,2
New York,Onondaga County,36,67,Cases2002,9
New York,Ontario County,36,69,Cases2002,2
New York,Orange County,36,71,Cases2002,541
New York,Orleans County,36,73,Cases2002,0
New York,Oswego County,36,75,Cases2002,0
New York,Otsego County,36,77,Cases2002,3
New York,Putnam County,36,79,Cases2002,247
New York,Queens County,36,81,Cases2002,11
New York,Rensselaer County,36,83,Cases2002,122
New York,Richmond County,36,85,Cases2002,3
New York,Rockland County,36,87,Cases2002,120
New York,St. Lawrence County,36,89,Cases2002,1
New York,Saratoga County,36,91,Cases2002,15
New York,Schenectady County,36,93,Cases2002,7
New York,Schoharie County,36,95,Cases2002,2
New York,Schuyler County,36,97,Cases2002,1
New York,Seneca County,36,99,Cases2002,1
New York,Steuben County,36,101,Cases2002,0
New York,Suffolk County,36,103,Cases2002,513
New York,Sullivan County,36,105,Cases2002,18
New York,Tioga County,36,107,Cases2002,4
New York,Tompkins County,36,109,Cases2002,5
New York,Ulster County,36,111,Cases2002,334
New York,Warren County,36,113,Cases2002,1
New York,Washington County,36,115,Cases2002,1
New York,Wayne County,36,117,Cases2002,1
New York,Westchester County,36,119,Cases2002,339
New York,Wyoming County,36,121,Cases2002,1
New York,Yates County,36,123,Cases2002,0
New York,New York,36,999,Cases2002,0
North Carolina,Alamance County,37,1,Cases2002,0
North Carolina,Alexander County,37,3,Cases2002,0
North Carolina,Alleghany County,37,5,Cases2002,0
North Carolina,Anson County,37,7,Cases2002,0
North Carolina,Ashe County,37,9,Cases2002,2
North Carolina,Avery County,37,11,Cases2002,0
North Carolina,Beaufort County,37,13,Cases2002,0
North Carolina,Bertie County,37,15,Cases2002,0
North Carolina,Bladen County,37,17,Cases2002,0
North Carolina,Brunswick County,37,19,Cases2002,3
North Carolina,Buncombe County,37,21,Cases2002,0
North Carolina,Burke County,37,23,Cases2002,0
North Carolina,Cabarrus County,37,25,Cases2002,1
North Carolina,Caldwell County,37,27,Cases2002,1
North Carolina,Camden County,37,29,Cases2002,0
North Carolina,Carteret County,37,31,Cases2002,3
North Carolina,Caswell County,37,33,Cases2002,1
North Carolina,Catawba County,37,35,Cases2002,2
