fips,pop2000,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006,pop2007,pop2008,pop2009,pop20104,pop2010,pop2011,pop2012,pop2013,pop2014
37173,13031,12983,13017,13071,13076,13261,13447,13345,13377,13404,NA,NA,NA,NA,NA,NA
37173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13981,13991,13992,14080,14014,14274
37175,29342,29267,29378,29164,29228,29430,29684,29958,30155,30203,NA,NA,NA,NA,NA,NA
37175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33090,33073,32819,32854,32925,33045
37177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4407,4409,4333,4131,4105,4115
37177,4120,4123,4155,4225,4139,4097,4121,4159,4104,4078,NA,NA,NA,NA,NA,NA
37179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201292,202171,205109,208393,212696,218568
37179,125577,131562,138218,144016,151198,160555,172182,184479,193400,198645,NA,NA,NA,NA,NA,NA
37181,43123,43655,43537,43247,43066,42871,43067,42950,42990,43056,NA,NA,NA,NA,NA,NA
37181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45422,45314,45258,45074,44730,44614
37183,633517,659127,680443,701347,723095,753828,792940,831746,868068,897214,NA,NA,NA,NA,NA,NA
37183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900993,906908,929330,952611,975024,998691
37185,19991,19960,19832,19805,19792,19773,19484,19514,19530,19425,NA,NA,NA,NA,NA,NA
37185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20972,20920,20928,20594,20467,20231
37187,13686,13527,13366,13367,13209,13178,13034,12873,12959,12851,NA,NA,NA,NA,NA,NA
37187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13228,13169,12957,12726,12765,12570
37189,42808,43246,43413,43343,43187,43471,44227,44584,45421,45479,NA,NA,NA,NA,NA,NA
37189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51079,50993,51583,52064,52317,52560
37191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122623,122888,124022,124504,124596,124456
37191,113297,112952,112804,112777,113569,113221,112697,113300,113419,113811,NA,NA,NA,NA,NA,NA
37193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69340,69223,69181,69210,69012,68838
37193,65778,66330,66518,66577,66311,66405,66467,66662,66725,66555,NA,NA,NA,NA,NA,NA
37195,73933,73931,74662,74837,75024,75414,75746,76622,77692,78353,NA,NA,NA,NA,NA,NA
37195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81234,81277,81449,81768,81598,81401
37197,36513,36775,37162,37092,36988,37240,37458,37489,37701,37713,NA,NA,NA,NA,NA,NA
37197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38406,38394,38252,38056,38009,37792
37199,17784,17869,17845,17840,17933,18039,18155,18399,18539,18548,NA,NA,NA,NA,NA,NA
37199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17818,17808,17692,17633,17564,17614
38000,641200,636267,633617,632809,636303,635365,636771,638202,641421,646844,NA,NA,NA,NA,NA,NA
38001,2576,2530,2488,2437,2394,2352,2305,2293,2270,2236,NA,NA,NA,NA,NA,NA
38001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2343,2344,2299,2302,2366,2384
38003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11066,11059,11101,11013,11162,11144
38003,11704,11419,11220,11100,11072,10993,10894,10807,10753,10753,NA,NA,NA,NA,NA,NA
38005,6957,6942,6798,6841,6917,6902,6893,6878,6864,6910,NA,NA,NA,NA,NA,NA
38005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6660,6666,6687,6762,6874,6833
38007,877,883,860,830,804,788,759,785,798,827,NA,NA,NA,NA,NA,NA
38007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783,771,836,913,891,901
38009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6429,6426,6505,6583,6733,6650
38009,7119,6982,6820,6767,6656,6608,6477,6377,6319,6352,NA,NA,NA,NA,NA,NA
38011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3151,3140,3140,3220,3212,3247
38011,3229,3099,3052,3039,3065,2965,2925,2938,3038,3028,NA,NA,NA,NA,NA,NA
38013,2232,2164,2103,2060,2021,1966,1889,1839,1796,1839,NA,NA,NA,NA,NA,NA
38013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,1965,2056,2170,2291,2245
38015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81308,81689,83582,86073,88709,90503
38015,69530,70096,71021,71851,72622,74126,75673,77178,78445,79822,NA,NA,NA,NA,NA,NA
38017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149778,150278,152878,156839,163207,167005
38017,123500,124928,126054,127751,131121,132551,135191,137717,140216,143339,NA,NA,NA,NA,NA,NA
38019,4803,4653,4543,4431,4316,4213,4009,3838,3767,3699,NA,NA,NA,NA,NA,NA
38019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3993,3982,3953,3943,3875,3855
38021,5751,5666,5587,5484,5553,5460,5385,5380,5262,5217,NA,NA,NA,NA,NA,NA
38021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5289,5280,5264,5245,5231,5150
38023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2071,2074,2139,2233,2315,2432
38023,2264,2173,2183,2177,2162,2095,2058,2009,1998,1961,NA,NA,NA,NA,NA,NA
38025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3536,3541,3751,3974,4162,4399
38025,3595,3553,3498,3455,3355,3313,3305,3290,3315,3365,NA,NA,NA,NA,NA,NA
38027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2385,2383,2354,2377,2406,2377
38027,2741,2670,2627,2616,2590,2546,2455,2419,2375,2288,NA,NA,NA,NA,NA,NA
38029,4301,4186,4064,3961,3874,3726,3631,3509,3445,3398,NA,NA,NA,NA,NA,NA
38029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3550,3543,3525,3483,3481,3422
38031,3736,3629,3560,3490,3483,3523,3519,3444,3376,3259,NA,NA,NA,NA,NA,NA
38031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3343,3343,3352,3392,3372,3362
38033,1916,1862,1822,1797,1733,1699,1660,1652,1638,1621,NA,NA,NA,NA,NA,NA
38033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1680,1679,1746,1799,1815,1825
38035,65953,65415,65292,65391,67075,66565,67121,66064,66703,66414,NA,NA,NA,NA,NA,NA
38035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66861,66943,66626,67701,69311,70138
38037,2833,2801,2709,2656,2595,2561,2485,2434,2381,2337,NA,NA,NA,NA,NA,NA
38037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2394,2389,2356,2337,2371,2361
38039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2420,2407,2369,2351,2292,2319
38039,2730,2633,2579,2549,2494,2470,2402,2373,2340,2346,NA,NA,NA,NA,NA,NA
38041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2477,2472,2522,2553,2668,2660
38041,2691,2624,2577,2499,2519,2487,2468,2395,2342,2343,NA,NA,NA,NA,NA,NA
38043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2435,2439,2446,2434,2429,2424
38043,2713,2620,2541,2536,2503,2390,2385,2316,2265,2201,NA,NA,NA,NA,NA,NA
38045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4139,4129,4121,4103,4133,4149
38045,4675,4611,4533,4472,4418,4281,4162,4096,3972,3908,NA,NA,NA,NA,NA,NA
38047,2299,2215,2185,2119,2077,2018,1951,1952,1925,1886,NA,NA,NA,NA,NA,NA
38047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1999,1967,1932,1932,1944
38049,5950,5818,5719,5667,5564,5439,5357,5214,5193,5173,NA,NA,NA,NA,NA,NA
38049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5395,5395,5483,5784,5904,5988
38051,3376,3305,3210,3163,3040,2952,2865,2723,2647,2582,NA,NA,NA,NA,NA,NA
38051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2809,2816,2784,2774,2764,2801
38053,5714,5603,5610,5491,5454,5524,5495,5540,5610,5799,NA,NA,NA,NA,NA,NA
38053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6360,6395,7012,7965,9297,10996
38055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8962,8991,9081,9371,9476,9578
38055,9251,9106,8945,8841,8655,8438,8346,8342,8363,8310,NA,NA,NA,NA,NA,NA
38057,8596,8486,8424,8330,8212,8088,7979,7967,7866,7873,NA,NA,NA,NA,NA,NA
38057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8424,8411,8419,8486,8596,8746
38059,25310,25069,25063,24995,25112,25245,25513,25845,26184,26464,NA,NA,NA,NA,NA,NA
38059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27471,27565,27720,28045,28989,29822
38061,6603,6540,6475,6454,6501,6471,6388,6482,6569,6791,NA,NA,NA,NA,NA,NA
38061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7673,7725,8110,8750,9346,9782
38063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3126,3118,3065,3081,3079,3045
38063,3696,3586,3448,3404,3406,3379,3266,3224,3171,3129,NA,NA,NA,NA,NA,NA
38065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1846,1833,1845,1832,1869,1850
38065,2053,1967,1921,1871,1830,1789,1725,1705,1668,1643,NA,NA,NA,NA,NA,NA
38067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7413,7396,7383,7261,7164,7128
38067,8551,8341,8181,8159,8053,7865,7743,7580,7455,7392,NA,NA,NA,NA,NA,NA
38069,4656,4569,4495,4387,4286,4195,4152,4095,4072,3990,NA,NA,NA,NA,NA,NA
38069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4357,4361,4387,4466,4392,4404
38071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11451,11445,11504,11555,11543,11564
38071,12022,11824,11782,11540,11415,11290,11227,11223,11288,11240,NA,NA,NA,NA,NA,NA
38073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5457,5431,5420,5474,5490,5446
38073,5885,5849,5814,5825,5775,5748,5696,5745,5659,5500,NA,NA,NA,NA,NA,NA
38075,2591,2521,2514,2461,2422,2401,2361,2260,2207,2227,NA,NA,NA,NA,NA,NA
38075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2470,2476,2495,2554,2616,2587
38077,17945,17599,17379,17534,17341,17159,16733,16501,16356,16067,NA,NA,NA,NA,NA,NA
38077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16321,16317,16255,16210,16321,16432
38079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13937,13993,14138,14350,14607,14616
38079,13678,13733,13682,13580,13626,13628,13588,13643,13706,13797,NA,NA,NA,NA,NA,NA
38081,4355,4329,4244,4134,4073,4117,4133,4079,4009,3951,NA,NA,NA,NA,NA,NA
38081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829,3805,3804,3895,3880,3931
38083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1321,1311,1310,1270,1313,1326
38083,1697,1620,1565,1513,1440,1406,1350,1310,1247,1228,NA,NA,NA,NA,NA,NA
38085,4058,3998,4052,4045,4082,4088,4157,4140,4134,4203,NA,NA,NA,NA,NA,NA
38085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4153,4146,4246,4343,4426,4422
38087,760,739,727,713,695,685,687,652,667,649,NA,NA,NA,NA,NA,NA
38087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727,727,721,759,761,765
38089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24199,24353,25168,26921,28377,30372
38089,22553,22358,22152,22087,22082,22100,22096,22404,22517,22847,NA,NA,NA,NA,NA,NA
38091,2239,2164,2095,2049,2022,1970,1901,1842,1805,1747,NA,NA,NA,NA,NA,NA
38091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975,1974,2030,1993,1960,1955
38093,21841,21560,21367,21113,20873,20766,20732,20449,20340,20463,NA,NA,NA,NA,NA,NA
38093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21100,21114,20989,20958,21090,21129
38095,2857,2769,2703,2616,2542,2464,2393,2300,2223,2209,NA,NA,NA,NA,NA,NA
38095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2246,2238,2294,2323,2297,2310
38097,8467,8312,8246,8174,8197,8121,8011,8071,7912,7868,NA,NA,NA,NA,NA,NA
38097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8121,8113,8053,8073,8210,8082
38099,12356,12095,11778,11651,11482,11370,11188,11007,10899,10798,NA,NA,NA,NA,NA,NA
38099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11119,11095,11037,11054,11106,10970
38101,58684,57749,57128,56800,56996,56458,56099,56092,56104,57012,NA,NA,NA,NA,NA,NA
38101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61675,62090,64318,65480,67998,69384
38103,5079,4874,4766,4647,4564,4475,4316,4218,4150,4092,NA,NA,NA,NA,NA,NA
38103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4207,4197,4217,4260,4185,4192
38105,19652,19430,19416,19256,19144,19136,19272,19566,19797,20451,NA,NA,NA,NA,NA,NA
38105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22398,22573,24379,26686,29563,32130
39000,11363844,11396874,11420981,11445180,11464593,11475262,11492495,11520815,11528072,11542645,NA,NA,NA,NA,NA,NA
39001,27337,27480,27705,27913,28062,28177,28210,28098,28183,28043,NA,NA,NA,NA,NA,NA
39001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28550,28568,28523,28366,28126,28129
39003,108577,108193,107845,106527,105780,105528,105126,104895,104826,104357,NA,NA,NA,NA,NA,NA
39003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106331,106364,105907,105283,105214,105040
39005,52584,52823,53045,53454,53609,53958,54317,54810,54982,55044,NA,NA,NA,NA,NA,NA
39005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53139,53329,53288,53240,53117,53035
39007,102745,102665,102609,102473,102262,102051,101686,101400,100973,100767,NA,NA,NA,NA,NA,NA
39007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101497,101409,101101,100264,99779,99175
39009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64757,65218,65117,64638,64515,64713
39009,62323,62832,63055,63258,62475,63143,63136,62863,63199,63026,NA,NA,NA,NA,NA,NA
39011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45949,45936,45815,45866,45876,45841
39011,46589,46566,46391,46310,46388,46626,46512,46513,46748,46699,NA,NA,NA,NA,NA,NA
39013,70124,69574,69663,69263,68998,68662,68659,68409,68063,68066,NA,NA,NA,NA,NA,NA
39013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70400,70290,70045,69624,69545,69461
39015,42583,42768,43201,43500,43607,43660,43735,43810,43909,44003,NA,NA,NA,NA,NA,NA
39015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44846,44886,44678,44404,44235,44116
39017,333695,336587,338958,341766,344914,348425,353888,358116,360775,363184,NA,NA,NA,NA,NA,NA
39017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368130,369056,370210,370833,371511,374158
39019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28836,28804,28871,28560,28271,28187
39019,28869,28936,29100,29187,29115,28885,28888,28769,28677,28539,NA,NA,NA,NA,NA,NA
39021,38925,38968,39134,39155,39237,39195,39531,39589,39718,39713,NA,NA,NA,NA,NA,NA
39021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40097,40074,39878,39586,39475,39128
39023,144661,143929,143412,141915,141565,141543,140875,140187,139818,139671,NA,NA,NA,NA,NA,NA
39023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138333,138227,137738,137194,136803,136554
39025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197363,197638,198581,199219,200254,201560
39025,178629,180392,182539,184574,187275,189276,191859,193971,195417,196364,NA,NA,NA,NA,NA,NA
39027,40660,40912,41220,41441,41798,42063,42837,42990,43152,43058,NA,NA,NA,NA,NA,NA
39027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42040,41892,41906,41831,41889,41835
39029,112093,111395,111061,110824,110395,109481,109319,108785,108106,107722,NA,NA,NA,NA,NA,NA
39029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107841,107843,107260,106438,105885,105686
39031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36901,36914,36903,36806,36700,36516
39031,36691,36817,36858,36842,36843,36648,36497,36247,35917,35767,NA,NA,NA,NA,NA,NA
39033,46881,46512,46173,45722,45490,45159,44460,44147,43738,43403,NA,NA,NA,NA,NA,NA
39033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43784,43778,43307,42847,42770,42480
39035,1392073,1381483,1369224,1355668,1341479,1323972,1305273,1293600,1282880,1275709,NA,NA,NA,NA,NA,NA
39035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1280122,1278172,1269839,1265889,1263837,1259828
39037,53292,53030,52833,52873,52808,52639,52342,52198,51988,51814,NA,NA,NA,NA,NA,NA
39037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52959,52958,52672,52506,52351,52196
39039,39452,39367,39124,38916,38739,38574,38579,38470,38524,38432,NA,NA,NA,NA,NA,NA
39039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39037,39106,39024,38818,38515,38510
39041,111714,119098,127011,134899,141958,149353,155669,160698,164913,168708,NA,NA,NA,NA,NA,NA
39041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174214,175108,178537,181147,185202,189113
39043,79603,79228,78644,78471,78361,77778,77555,77365,77339,76963,NA,NA,NA,NA,NA,NA
39043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77079,77013,76662,76442,76134,75828
39045,123414,125963,128860,131982,135055,137457,139503,141239,142299,143712,NA,NA,NA,NA,NA,NA
39045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146156,146391,147319,147446,148797,150381
39047,28434,28170,28152,28133,28078,28212,28227,28272,28198,28117,NA,NA,NA,NA,NA,NA
39047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29030,29017,28907,28850,28799,28800
39049,1072307,1082421,1087369,1092518,1096256,1101224,1111018,1122357,1135643,1150122,NA,NA,NA,NA,NA,NA
39049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1163414,1166107,1179691,1196936,1213834,1231393
39051,42136,42157,42212,42262,42584,42638,42481,42458,42429,42402,NA,NA,NA,NA,NA,NA
39051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42698,42660,42529,42516,42418,42580
39053,31094,31033,31074,31034,30955,30906,30828,30869,30889,30694,NA,NA,NA,NA,NA,NA
39053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30934,31057,30960,30805,30597,30397
39055,91209,92186,93341,95006,95846,96876,97737,98227,98817,99060,NA,NA,NA,NA,NA,NA
39055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93389,93422,93403,93917,94059,94295
39057,148213,149566,151507,153251,155488,156218,157705,158844,159356,159823,NA,NA,NA,NA,NA,NA
39057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161573,161614,163522,164145,163465,163820
39059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40087,40102,39847,39813,39614,39590
39059,40792,40832,40952,41048,40852,40606,40433,40384,40182,40054,NA,NA,NA,NA,NA,NA
39061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,802374,802298,800648,802355,804429,806631
39061,844316,849398,848344,847484,846707,847182,847656,855928,853508,855062,NA,NA,NA,NA,NA,NA
39063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74782,74674,75080,75647,75712,75337
39063,71329,71940,72528,72931,73289,73266,73791,74328,74367,74538,NA,NA,NA,NA,NA,NA
39065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32058,32102,31821,31643,31767,31796
39065,31931,31690,31693,31541,31890,31697,31604,31770,31804,31818,NA,NA,NA,NA,NA,NA
39067,15853,15732,15775,15799,15593,15577,15476,15462,15365,15268,NA,NA,NA,NA,NA,NA
39067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15864,15840,15788,15694,15624,15543
39069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28215,28102,28210,28060,28061,27937
39069,29210,29136,29238,29157,29184,29222,29247,28940,28824,28648,NA,NA,NA,NA,NA,NA
39071,41016,41139,41537,41760,42260,42114,42536,42688,42402,42178,NA,NA,NA,NA,NA,NA
39071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43589,43598,43428,43024,43233,43045
39073,28237,28364,28511,28608,28687,28718,28699,28989,28968,28912,NA,NA,NA,NA,NA,NA
39073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29380,29466,29466,29291,28608,28725
39075,39050,39738,40331,40608,41062,41237,41366,41327,41475,41854,NA,NA,NA,NA,NA,NA
39075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42366,42467,42777,43105,43635,43898
39077,59585,59595,59884,59873,59932,60019,60020,60031,60067,59849,NA,NA,NA,NA,NA,NA
39077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59626,59599,59431,59295,58889,58714
39079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33225,33238,33116,32873,32784,32748
39079,32634,32695,32892,32931,33101,33332,33252,33302,33384,33440,NA,NA,NA,NA,NA,NA
39081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69709,69613,68889,68347,68007,67694
39081,73624,72786,71945,71381,70820,70064,69264,68550,68242,67691,NA,NA,NA,NA,NA,NA
39083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60921,61095,61311,60817,60923,61167
39083,54642,55364,56124,56818,57460,57975,58403,58967,59373,59637,NA,NA,NA,NA,NA,NA
39085,227683,229351,230735,231394,232422,232578,233471,234492,235854,236775,NA,NA,NA,NA,NA,NA
39085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230041,229993,229787,229365,229634,229230
39087,62252,61991,61871,62183,62157,62447,62773,62758,62692,62744,NA,NA,NA,NA,NA,NA
39087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62450,62445,62406,62108,61918,61623
39089,146065,147327,148436,150126,152023,153872,155369,156724,157617,158488,NA,NA,NA,NA,NA,NA
39089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166492,166707,167234,167719,168503,169390
39091,46016,45953,46225,46415,46454,46310,46197,46523,46537,46582,NA,NA,NA,NA,NA,NA
39091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45858,45774,45621,45454,45466,45507
39093,285149,286878,289327,293155,295517,299111,301628,302972,304639,305707,NA,NA,NA,NA,NA,NA
39093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301356,301478,301932,301695,303006,304216
39095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441815,441599,439771,437376,436803,435286
39095,454889,458621,460915,463174,463726,464634,465064,466650,464938,463493,NA,NA,NA,NA,NA,NA
39097,40208,40175,40353,40578,40714,40781,41269,41702,41856,42539,NA,NA,NA,NA,NA,NA
39097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43435,43412,43071,42959,43272,43918
39099,257053,254855,252205,250382,248133,245598,243646,240767,238609,236735,NA,NA,NA,NA,NA,NA
39099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238823,238406,237314,235787,234336,233204
39101,66151,66004,65878,65900,65738,65712,65465,65504,65629,65655,NA,NA,NA,NA,NA,NA
39101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66501,66450,66542,66235,65910,65720
39103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172332,172493,173438,173704,174792,176029
39103,151834,154630,157925,160803,163694,165712,168227,169894,171861,174035,NA,NA,NA,NA,NA,NA
39105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23770,23724,23695,23600,23470,23331
39105,23026,23018,23103,23124,23087,23061,22960,22903,22730,22838,NA,NA,NA,NA,NA,NA
39107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40814,40767,40795,40827,40724,40831
39107,40908,40786,40774,40712,40726,40755,40814,40809,40760,40666,NA,NA,NA,NA,NA,NA
39109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102506,102456,102833,103118,103416,103900
39109,98976,99111,99229,99552,100048,100638,100943,100945,101128,101256,NA,NA,NA,NA,NA,NA
39111,15167,15026,14845,14800,14788,14543,14345,14228,14208,14058,NA,NA,NA,NA,NA,NA
39111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14642,14583,14722,14579,14601,14465
39113,558543,555128,552367,550494,548002,544833,541077,538123,534901,532562,NA,NA,NA,NA,NA,NA
39113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535153,536175,534979,534971,534764,533116
39115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15054,15053,15077,14945,14967,14843
39115,14876,14790,14679,14670,14714,14711,14601,14518,14358,14288,NA,NA,NA,NA,NA,NA
39117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34827,34833,34929,35003,35038,35152
39117,31795,32390,32868,33376,33836,34033,34283,34637,34576,34642,NA,NA,NA,NA,NA,NA
39119,84707,84689,85064,85079,85137,85115,85321,85190,84986,84884,NA,NA,NA,NA,NA,NA
39119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86074,86185,86199,85838,85696,85818
39121,14101,13935,13955,14084,14164,13981,14344,14308,14264,14311,NA,NA,NA,NA,NA,NA
39121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14645,14629,14696,14577,14541,14363
39123,41004,40974,40917,41130,41305,41298,41234,41196,40989,40945,NA,NA,NA,NA,NA,NA
39123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41428,41408,41436,41361,41160,41154
39125,20233,20091,19807,19635,19476,19404,19273,19189,19069,18994,NA,NA,NA,NA,NA,NA
39125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19614,19583,19411,19287,19194,18989
39127,34114,34295,34455,34659,34742,34780,34867,34952,35443,35359,NA,NA,NA,NA,NA,NA
39127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36058,36037,36223,35997,35932,35812
39129,52816,52259,51548,51629,51754,52356,53379,54272,54579,54734,NA,NA,NA,NA,NA,NA
39129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55698,55725,55983,56346,56466,56876
39131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28709,28736,28633,28501,28392,28256
39131,27741,27752,27903,27962,28022,27776,27954,27915,27909,27722,NA,NA,NA,NA,NA,NA
39133,152365,153012,153684,154457,154813,155025,154893,155916,156639,157530,NA,NA,NA,NA,NA,NA
39133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161419,161355,161770,161336,161423,161882
39135,42361,42284,42313,42211,42056,41886,41833,41651,41651,41422,NA,NA,NA,NA,NA,NA
39135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42270,42188,42036,41895,41728,41586
